student_count,awards_per_value,awards_per_state_value,awards_per_natl_value,exp_award_value,exp_award_state_value,exp_award_natl_value,ft_pct,fte_value,aid_value,endow_value,grad_100_value,grad_150_value,pell_value,retain_value,ft_fac_value,state_sector_ct,carnegie_ct,counted_pct,cohort_size,num_similar,2_yr_inst,4_yr_inst,private_fp,private,public,hbcu_no,hbcu_yes,flagship_no,flagship_yes,associates_privatefp,associates_pr_sl,associates_pr_sm,associates_pu_multi,bachelors_as,bacelors_df,bachelors_associates,masters_lp,masters_mp,Other_institutions
2293,29,25,22.5,46495,65365,101725,85.5,2450,11663,8677.865366,42,52,49,69,18.7,31,343,34.5,226,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1386,21,25,22.5,99141,65365,101725,96.7,1512,6254.176694,8677.865366,61,64,26.8,82,63.5,31,252,93.6,422,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1011,24,25,22.5,63352,65365,101725,86.7,896,13531,28657,58,69,39.5,76,57.4,31,343,54.5,187,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1419,19,25,22.5,102048,65365,101725,95.2,1502,6254.176694,8677.865366,61,66,28.3,78,57.6,31,252,100,342,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1125,20,25,22.5,98428,65365,101725,99.3,1276,6254.176694,8677.865366,63,67,34.5,82,60,31,252,100,316,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2552,16,21.1,22.79326963,44026,36861,37780,38.4,2157,3210,258,2,17,37.5,52,28.6,16,128,26.6,426,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
90,7,25,22.5,53231.42933,65365,101725,100,99,6254.176694,8677.865366,11,44,34,81,75,31,106,100,9,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1376,21,25,22.5,81377,65365,101725,97.7,1432,10901,20267,53,61,31.1,80,100,31,343,100,370,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3383,25,25,22.5,71919,65365,101725,94.1,3035,15602,36792,61,69,17.1,87,65,31,386,83.1,787,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1694,20,25,22.5,84238,65365,101725,91.1,1641,6254.176694,40904,29,46,55,63,39.9,31,106,70.6,297,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1034,24,21.1,22.79326963,44252,36861,37780,70.1,848,7992,8677.865366,17,21,44,47,100,16,111,62.9,326,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
187,21,25,22.5,45641,65365,101725,95.7,205,7820,5025,40,48,56.4,50,65.5,31,106,55.2,25,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8694,17,21.1,22.79326963,38409,36861,37780,29,5507,3912,8677.865366,13,22,47.2,58,21.4,16,99,46.6,1247,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
229,25,25,22.5,57034,65365,101725,90,266,7881,13885,45,57,53.6,70,60,31,106,74.6,66,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1559,26,25,22.5,50858,65365,101725,82.9,1350,15350,26227,29,47,39.7,70,84,31,386,38.9,270,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2096,23,25,22.5,57518,65365,101725,82.4,1934,9910,9039,28,48,45.7,68,40.9,31,343,38.2,171,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1721,23,25,22.5,53231.42933,65365,101725,96.7,1635,6254.176694,8677.865366,80,85,21,93,82.3,31,252,95.9,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
205,23,17.3,24.6,33464,35488,38763,67.8,399,6038,8677.865366,27,42,84.6,67,33.3,9,124,12.5,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
483,25,17.3,24.6,28423,35488,38763,61.3,988,5817,8677.865366,27,42,78.4,67,23.1,9,124,17.8,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
177,21,17.3,24.6,13674,35488,38763,100,436,4220,8677.865366,27,42,82.1,67,75,9,54,100,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5809,16,21.1,22.79326963,30649,36861,37780,52.8,7160,3609,283,25,43,37.5,59,23.1,16,128,36.2,944,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4604,32,21.1,22.79326963,32622,36861,37780,55.7,4034,3589,1150,19,21,57.2,51,50.5,16,289,57.64853159,1116,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5697,21,21.1,22.79326963,35831,36861,37780,52.6,4682,3826,979,26,33,32.7,51,21.2,16,289,77.2,1159,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2574,25,21.1,22.79326963,39015,36861,37780,52.2,2311,4282,1299,40,40,33.8,56,48.9,16,289,36.7,487,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2552,20,21.2,21.5,80398,81657,66436,94.6,2157,6550,20907,37,68,22.6,87,84.5,3,106,73.8,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
599,26,25,22.5,77749,65365,101725,80.5,595,6254.176694,23402,17,29,50.4,43,54.8,31,343,44.7,127,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6861,16,21.1,22.79326963,45206,36861,37780,50.9,5344,4030,1652,10,17,39.7,46,22.8,16,99,42.3,1368,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,21,21.2,21.5,91145,81657,66436,88.8,2157,7875,38901,47,69,19.1,85,88.1,3,106,73.1,426,20,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2552,21,21.1,22.79326963,44487,36861,37780,46.2,2157,4695,2006,12,19,35.2,57,29.2,16,128,44.5,426,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1554,20,25,22.5,91748,65365,101725,95.5,1534,16378,15625,47,60,24.4,81,72.9,31,343,33,376,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2466,20,25,22.5,105123,65365,101725,97.9,2700,6254.176694,8677.865366,66,76,19.3,87,74.8,31,252,92.7,659,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
319,15,25,22.5,51673,65365,101725,95.3,432,6254.176694,8751,24,32,65.7,81,65.2,31,386,52.1,37,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2101,25,21.1,22.79326963,43994,36861,37780,44.6,1317,7508,8677.865366,18,24,39.4,51,93.2,16,111,49.9,438,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
831,39,25,22.5,27508,65365,101725,43,804,5989,4195,27,42,39,50,35.5,31,43,22.7,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1305,20,25,22.5,52787,65365,101725,96.8,1203,14594,24937,47,58,35.3,73,36.5,31,343,76.3,288,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1476,33,25,22.5,52062,65365,101725,59.8,1219,11121,16789,65,72,34,82,54.7,31,343,98.6,140,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2552,18,17.3,24.6,27320,35488,38763,99.9,2157,4364,8677.865366,7,21,59.3,36,8.1,9,386,24.2,708,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3207,29,21.1,22.79326963,27209,36861,37780,48.7,2235,2960,7477,27,38,40.8,78,51.3,16,289,74.9,738,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
10380,22,21.2,21.5,59160,81657,66436,89.9,2157,5304,7364,36,66,27,83,74.3,3,386,63,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1233,20,25,22.5,91600,65365,101725,91.9,1205,16408,35950,53,63,32.2,79,59.2,31,343,90.3,324,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5201,23,21.1,22.79326963,49256,36861,37780,35.7,3365,4497,213,18,28,34.8,61,23.7,16,289,35.4,743,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1628,33,21.1,22.79326963,25041,36861,37780,38.8,1112,3896,2690,41,51,26.2,71,32.3,16,111,29.3,272,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2743,26,25,22.5,49728,65365,101725,89,2392,12890,37468,46,61,25.8,80,60.6,31,386,61.7,509,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
184,21,25,22.5,36539,65365,101725,75.5,167,3016,8750,27,42,36.9,67,47.5,31,73,1.3,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1712,23,25,22.5,65483,65365,101725,86.8,1825,6254.176694,40815,55,64,29.7,78,56.6,31,252,78.1,385,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3225,26,21.1,22.79326963,36004,36861,37780,50,2251,3608,1158,15,25,57,54,38.7,16,289,73.3,358,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1573,27,21.1,22.79326963,39622,36861,37780,47,1149,4043,1196,30,41,41.9,55,36.9,16,111,38.4,320,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4632,29,25,22.5,28358,65365,101725,64.4,4826,5998,1934,23,39,43.1,72,12.6,31,169,16.8,164,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1150,22,17.3,24.6,56499,35488,38763,80.3,762,8934,8677.865366,34,41,49.8,48,73.3,9,343,65,141,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1714,21,25,22.5,101864,65365,101725,95.9,1812,6254.176694,29408,58,62,25.2,80,62,31,252,93.3,543,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6331,24,21.1,22.79326963,17029,36861,37780,38.8,3544,3603,310,13,20,37.9,37,14.4,16,128,10.6,333,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1728,27,25,22.5,48542,65365,101725,88.9,1564,13137,4240,16,33,49.8,60,26.4,31,343,45,229,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2852,14,19.3,22.79326963,16868,31714,37780,46.5,2089,2221,2343,17,22,43.1,57,19.8,25,289,46,420,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1897,34,23.9,22.5,30709,53183,101725,56.4,1746,11706,12531,35,52,39.7,75,16.2,20,386,53.5,250,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5210,15,19.3,22.79326963,30687,31714,37780,26.9,4108,2777,1738,29,29,16.1,60,30.5,25,128,19.9,398,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2113,17,23.9,22.5,65575,53183,101725,82.8,1878,13051,8865,43,59,21,76,63.4,20,343,27.8,358,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
665,17,23.9,22.5,84875,53183,101725,90.7,567,14714,42514,26,39,39.1,64,47.5,20,343,60.4,128,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
482,20,23.9,22.5,99855,53183,101725,96.3,460,13708,34551,38,52,38.6,70,77.8,20,343,55.4,108,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
486,21,28.4,24.6,31320,50854,38763,100,513,4182,8677.865366,27,42,66.1,67,28.2,5,517,92.3,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
508,21,28.4,24.6,34307,50854,38763,100,505,4584,8677.865366,27,42,71,67,28.9,5,517,57.9,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
88,22,20.95158467,22.79326963,44070,15535,24795,100,154,3770,8677.865366,14,29,89.2,30,10,3,517,100,81,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9142,17,19.3,22.79326963,39803,31714,37780,45,6676,4280,1074,12,22,37.5,58,23.2,25,99,39.9,1379,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1037,14,23.9,22.5,44385,53183,101725,71.5,854,6533,8289,26,40,61.7,62,63.6,20,343,79.4,75,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2318,16,19.3,22.79326963,20394,31714,37780,38.1,1612,3181,2869,13,20,30.9,55,19.3,25,289,35.3,234,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1866,22,19.3,22.79326963,24841,31714,37780,57.4,1315,5189,4896,29,34,36.2,62,77.2,25,111,77,501,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1402,30,19.3,22.79326963,39150,31714,37780,45.9,1065,4691,5491,45,55,27.8,52,44,25,289,65.1,320,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3888,18,19.3,22.79326963,32468,31714,37780,53.3,3173,6329,1574,21,28,62.7,54,23.2,25,289,47.9,827,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1785,18,19.3,22.79326963,69143,31714,37780,54.6,1398,2965,745,33,41,35.1,51,27.4,25,289,34.8,386,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
474,15,23.9,22.5,71600,53183,101725,57.2,297,4312,22002,27,42,63.3,67,35.7,20,124,14.5,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3873,20,22.3,21.5,48368,65113,66436,88.9,3392,5084,13591,20,40,39.1,73,90.5,8,386,62,745,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
834,21,19.3,22.79326963,15844,31714,37780,61,610,3653,2170,61,68,60.6,65,46.2,25,111,27.1,113,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11433,34,22.3,21.5,23196,65113,66436,47.7,7574,4411,6213,19,43,27.7,65,86.1,8,386,30.7,714,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
234,21,23.9,22.5,47685,53183,101725,78.2,223,5823,3785,40,50,60.4,57,42.4,20,106,52.1,32,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1609,34,23.9,22.5,33371,53183,101725,64.9,1478,10395,22079,12,32,45.1,64,33.9,20,386,36.2,111,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1931,20,19.3,22.79326963,18218,31714,37780,49.8,1515,4005,2671,31,67,44.8,58,42.9,25,289,50.1,486,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1997,20,19.3,22.79326963,61547,31714,37780,53.5,1489,3341,3982,25,33,33.4,55,44.9,25,289,83.1,440,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
742,23,22.3,21.5,61002,65113,66436,97.2,729,5701,8677.865366,27,42,69.9,67,100,8,33,71.6,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
445,34,20.95158467,25.9,60620,60620,34510,84.5,409,13654,26150,40,54,40.2,76,51.6,1,73,65,206,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3226,16,19.3,22.79326963,19584,31714,37780,36.5,2148,3661,1337,25,32,27.6,55,20.4,25,289,41.8,487,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
6127,21,19.3,22.79326963,34570,31714,37780,38.7,4174,4260,2775,20,28,33.4,54,28.9,25,128,55.7,1028,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1031,13,19.3,22.79326963,29489,31714,37780,55.8,896,2903,4825,21,21,35,44,34.9,25,111,60.1,245,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,14,19.3,22.79326963,50119,31714,37780,32.2,2157,3265,1463,4,13,20.4,55,34.7,25,106,24.4,1622,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
783,18,20.95158467,24.6,19843,27738,38763,100,1217,4401,8677.865366,27,42,38.6,32,75,20,517,57.64853159,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6570,17,19.3,22.79326963,38070,31714,37780,36.5,4718,6659,182,15,20,45.4,49,34.5,25,31,30.4,658,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,22,22.3,21.5,88933,65113,66436,89.5,2157,6394,8677.865366,35,61,22.2,79,81.1,8,106,73.6,426,20,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2795,20,23.9,22.5,40557,53183,101725,40.1,1571,13496,10298,33,49,22.5,72,31.2,20,386,37.4,133,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,19,22.3,21.5,81005,65113,66436,89.8,2157,4978,16992,25,59,25.3,81,85.9,8,96,63.8,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
684,22,23.9,22.5,54266,53183,101725,91.2,694,13096,34444,30,42,38.3,61,59.1,20,343,35.1,110,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1959,18,19.3,22.79326963,43817,31714,37780,35.2,1256,3124,450,11,11,29.4,49,22.1,25,289,62.3,208,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
825,36,19.3,22.79326963,25627,31714,37780,59.5,629,3726,8677.865366,37,37,42.8,79,39.7,25,111,34.7,90,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
327,21,23.9,22.5,82449,53183,101725,67.9,279,6628,8136,16,27,36.4,75,29.4,20,106,56.5,74,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
637,22,23.9,22.5,100874,53183,101725,94.5,613,13143,8677.865366,43,49,43.1,57,67.2,20,343,100,134,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1438,30,23.9,22.5,39810,53183,101725,78.7,1593,11244,3655,41,55,37.9,62,20,20,169,45.9,217,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2667,26,19.3,22.79326963,13981,31714,37780,35,1635,3379,2594,16,22,30.6,47,30.7,25,289,25.4,290,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
844,21,19.3,22.79326963,15761,31714,37780,63.4,672,4036,8677.865366,62,62,49,91,69.1,25,111,53.2,225,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
626,21,19.3,22.79326963,22308,31714,37780,62.6,541,4999,1861,60,62,37.3,66,50.9,25,111,57.64853159,209,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
538,18,23.9,22.5,53231.42933,53183,101725,97,535,6254.176694,5926,21,33,57.4,61,94.4,20,343,67.6,161,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6236,19,22.3,21.5,47644,65113,66436,90.2,6041,4336,10809,24,48,40.3,74,75.3,8,386,59.7,958,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1541,30,19.3,22.79326963,16743,31714,37780,48.1,1130,3789,3078,36,39,30.6,55,86,25,111,50.3,299,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
890,22,23.9,22.5,60459,53183,101725,63.6,736,11665,11456,43,53,32.3,72,26,20,169,42.3,66,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
447,36,19.3,22.79326963,6907,31714,37780,60.4,412,4325,400,60,61,35.2,79,61.9,25,111,47.4,148,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1857,25,19.3,22.79326963,56259,31714,37780,44.3,1326,5286,2941,25,32,22.5,65,48.9,25,111,50,331,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1358,37,23.9,22.5,29978,53183,101725,40.7,1276,9901,14161,42,52,36,65,12.9,20,169,100,138,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
690,20,23.9,22.5,64907,53183,101725,86.2,600,11966,26174,30,42,43,66,100,20,343,73.5,165,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
725,21,23.9,22.5,70234,53183,101725,77.9,683,13058,10922,44,54,36.3,61,37,20,343,62.5,118,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6179,21,22.3,21.5,59088,65113,66436,65.9,4786,5317,27531,17,36,37.4,64,51.8,8,169,48.9,637,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2934,21,19.3,22.79326963,23593,31714,37780,37,2220,2918,405,45,48,80,58,27,25,125,25,199,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
11670,20,22.3,21.5,52344,65113,66436,75.5,2157,4668,17845,21,46,36,74,100,8,96,44.9,1142,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
631,14,20.4,22.5,100753,64209,101725,96,569,8328,8677.865366,21,31,58.4,62,71.8,21,343,80.5,177,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1547,21,20.4,22.5,64820,64209,101725,85.7,1415,12797,23245,56,64,39,79,50.5,21,343,74.5,311,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3359,21,18.5,22.79326963,14781,16639,37780,54.3,2482,6424,8677.865366,10,19,46,48,54.2,16,289,54.8,517,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2593,20,20.4,22.5,67153,64209,101725,91.7,2684,6254.176694,13239,53,66,22.6,79,43.9,21,386,74.8,567,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1623,17,20.4,22.5,53231.42933,64209,101725,97.8,1623,6254.176694,8677.865366,46,61,82.9,81,88.4,21,252,95.2,420,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4758,19,18.5,22.79326963,14953,16639,37780,36.7,2794,6707,8677.865366,8,20,38.9,57,34.8,16,289,36.4,363,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
928,16,20.4,22.5,94548,64209,101725,74.1,673,10402,16159,16,29,50.1,57,43,21,343,62.1,94,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3048,14,20.4,22.5,55398,64209,101725,65,2485,6254.176694,4092,28,40,38,68,61.1,21,169,68.7,346,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2552,17,18.5,22.79326963,16422,16639,37780,44,8560,6590,8677.865366,8,18,45.8,52,27.9,16,128,49.6,1715,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1381,22,20.4,22.5,53231.42933,64209,101725,99.8,1350,6254.176694,8677.865366,80,82,15.6,90,92.5,21,252,98.4,316,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
152,24,20.4,22.5,82966,64209,101725,67.8,123,5307,8677.865366,30,60,75.9,80,75,21,106,52,10,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
847,21,20.95158467,22.79326963,72921,44716,24795,57.9,994,3381,8677.865366,46,62,61.8,63,54.2,7,517,57.64853159,267,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2096,16,20.4,22.5,28127,64209,101725,72.2,1550,14138,19906,23,43,44.4,51,55.4,21,169,88.7,481,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2552,20,19.5,21.5,56565,72975,66436,79,2157,6183,4256,17,39,42.8,71,82.8,8,386,68.2,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6929,20,18.5,22.79326963,14081,16639,37780,44.1,3762,6270,8677.865366,11,23,49,53,46.7,16,289,45.2,1045,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1043,20,20.4,22.5,51837,64209,101725,95.9,1133,6254.176694,30992,49,56,34.3,75,73.8,21,252,91.3,366,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3790,23,18.5,22.79326963,18524,16639,37780,47.6,2087,6226,8677.865366,14,27,48.7,61,52.9,16,289,65.3,551,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2036,15,18.5,22.79326963,25488,16639,37780,26.4,1300,6277,8677.865366,6,21,42.3,44,31.2,16,289,41.2,160,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3609,21,18.5,22.79326963,15108,16639,37780,45.1,2269,6048,8677.865366,4,19,61.9,52,46.9,16,289,36.6,346,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
86,40,28,24.6,37075,42765,38763,77.9,126,4364,8677.865366,27,42,67.3,67,21.7,15,517,57.64853159,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2552,14,18.5,22.79326963,22948,16639,37780,34.4,7950,5992,8677.865366,3,11,46.4,48,41.5,16,125,38.3,1122,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1282,33,28,24.6,51077,42765,38763,61.9,1491,5352,8677.865366,0,0,86.5,67,20.6,15,83,54.4,1,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2370,12,19.5,21.5,134538,72975,66436,76.5,1971,6983,6393,7,18,59.5,51,80.4,8,252,68.4,522,20,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
657,20,20.4,22.5,80582,64209,101725,94.5,633,13978,8677.865366,24,37,47.2,65,50,21,343,70.9,280,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2552,19,19.5,21.5,79944,72975,66436,92.7,2157,7440,41004,33,60,24.8,82,83.7,8,106,81.5,426,20,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
559,16,20.4,22.5,84597,64209,101725,88.4,566,10116,9542,18,38,49.5,53,59.7,21,343,81.9,163,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2200,19,20.4,22.5,50559,64209,101725,95.5,2026,15021,6512,15,28,63.8,57,50,21,169,75.5,352,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
381,35,28,24.6,38069,42765,38763,62.5,378,3841,8677.865366,27,42,71.3,67,46.4,15,114,50,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,19,19.5,21.5,101486,72975,66436,77.9,2157,8076,41605,25,53,30,77,74.5,8,106,69.8,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4522,23,18.5,22.79326963,19675,16639,37780,32.2,2082,6186,8677.865366,17,30,32.6,64,45.4,16,289,53.1,364,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
